m,sptime,gwtime,getime,owtime,oetime
2,4.21949749999999966e-05,0.00104807349444444443,0.00102020597222222237,0.0336575471972222207,0.0269211996583333356
3,7.44523111111111143e-05,0.00313908517222222239,0.00189466365277777779,0.0673626650027777663,0.0853380015666666547
4,0.000124211074999999992,0.00258735910555555563,0.00288078474999999999,0.0982113337666666725,0.0749135378166666671
5,0.000185934149999999982,0.00353830618611111194,0.00409058920833333273,0.148820554311111103,0.103735984927777802
6,0.00026182339444444445,0.00624621053611111154,0.00570884425000000098,0.250171357313888842,0.130663913327777798
7,0.00480708386666666744,0.0064121718861111102,0.00733058513888888968,0.284633553183333332,0.274095727980555537
8,0.000490357408333333368,0.0105736917541666645,0.00808733209166666647,0.333296829654166682,0.303885978437499982
9,0.000801811108333333336,0.00886530929999999884,0.00939539851666666703,1.50189280415833326,1.08060944231250011
10,0.0011822294166666668,0.00943594367499999906,0.0082346121625000001,0.225320836775000005,0.183211234854166682
